state,district,period,AFI
Tamil Nadu,Chennai,NaT,15.657185233843164
Tamil Nadu,Coimbatore,2025-01,70.53351114981582
Tamil Nadu,Coimbatore,2025-02,25.949415511511308
Tamil Nadu,Coimbatore,2025-03,25.84071246223137
Tamil Nadu,Coimbatore,2025-04,13.59462146914468
Tamil Nadu,Coimbatore,2025-05,5.388620133670529
Tamil Nadu,Coimbatore,2025-06,21.21163467176231
Tamil Nadu,Coimbatore,2025-07,4.7161401238154905
Tamil Nadu,Coimbatore,2025-08,16.5251609996341
Tamil Nadu,Coimbatore,2025-09,21.076209512392552
Tamil Nadu,Coimbatore,2025-10,19.843524410169653
Tamil Nadu,Coimbatore,2025-11,17.63634937500946
Tamil Nadu,Coimbatore,2025-12,17.37218452136703
Tamil Nadu,Coimbatore,NaT,16.064112073112675
Tamil Nadu,Cuddalore,2025-01,68.94852810704185
Tamil Nadu,Cuddalore,2025-02,31.71209977340602
Tamil Nadu,Cuddalore,2025-03,24.507253750286356
Tamil Nadu,Cuddalore,2025-04,12.710897184351031
Tamil Nadu,Cuddalore,2025-05,7.125612312579809
Tamil Nadu,Cuddalore,2025-06,21.312968002816515
Tamil Nadu,Cuddalore,2025-07,5.776813285154243
Tamil Nadu,Cuddalore,2025-08,17.599549481169788
Tamil Nadu,Cuddalore,2025-09,20.836206151859926
Tamil Nadu,Cuddalore,2025-10,16.050192540358683
Tamil Nadu,Cuddalore,2025-11,16.512390458436425
Tamil Nadu,Cuddalore,2025-12,14.986427955888963
Tamil Nadu,Cuddalore,NaT,14.88624033811244
Tamil Nadu,Dharmapuri,2025-01,70.50846325000505
Tamil Nadu,Dharmapuri,2025-02,31.891402884465617
Tamil Nadu,Dharmapuri,2025-03,26.94928852080527
Tamil Nadu,Dharmapuri,2025-04,12.161552667496506
Tamil Nadu,Dharmapuri,2025-05,8.923740092910677
Tamil Nadu,Dharmapuri,2025-06,18.308279614064173
Tamil Nadu,Dharmapuri,2025-07,6.399666734703735
Tamil Nadu,Dharmapuri,2025-08,19.09142678639612
Tamil Nadu,Dharmapuri,2025-09,20.94360346891459
Tamil Nadu,Dharmapuri,2025-10,16.03629574564464
Tamil Nadu,Dharmapuri,2025-11,19.624613584527232
Tamil Nadu,Dharmapuri,2025-12,19.934325154664997
Tamil Nadu,Dharmapuri,NaT,16.807870094382604
Tamil Nadu,Dindigul,2025-01,71.97702099186688
Tamil Nadu,Dindigul,2025-02,33.01789928403032
Tamil Nadu,Dindigul,2025-03,30.758500931848616
Tamil Nadu,Dindigul,2025-04,18.02291672775324
Tamil Nadu,Dindigul,2025-05,5.246619592321207
Tamil Nadu,Dindigul,2025-06,21.825589626907313
Tamil Nadu,Dindigul,2025-07,6.011647783540111
Tamil Nadu,Dindigul,2025-08,19.596006462633557
Tamil Nadu,Dindigul,2025-09,24.845896489090812
Tamil Nadu,Dindigul,2025-10,23.478230313904767
Tamil Nadu,Dindigul,2025-11,21.19939829802223
Tamil Nadu,Dindigul,2025-12,22.700177313730062
Tamil Nadu,Dindigul,NaT,18.662032969479363
Tamil Nadu,Erode,2025-01,69.96016517443465
Tamil Nadu,Erode,2025-02,28.488668183232047
Tamil Nadu,Erode,2025-03,23.460150935606805
Tamil Nadu,Erode,2025-04,16.471011203281666
Tamil Nadu,Erode,2025-05,6.7789943128184715
Tamil Nadu,Erode,2025-06,20.867988055519497
Tamil Nadu,Erode,2025-07,4.500674365176059
Tamil Nadu,Erode,2025-08,19.41107511861441
Tamil Nadu,Erode,2025-09,21.822869375447862
Tamil Nadu,Erode,2025-10,22.41527822926813
Tamil Nadu,Erode,2025-11,17.02813765849296
Tamil Nadu,Erode,2025-12,17.820927426724197
Tamil Nadu,Erode,NaT,18.206144557741307
Tamil Nadu,Kallakurichi,2025-01,57.80987314676364
Tamil Nadu,Kallakurichi,2025-02,19.848866811554167
Tamil Nadu,Kallakurichi,2025-03,16.148314017149215
Tamil Nadu,Kallakurichi,2025-04,9.511956045567747
Tamil Nadu,Kallakurichi,2025-05,4.8805201099250475
Tamil Nadu,Kallakurichi,2025-06,8.555142816325986
Tamil Nadu,Kallakurichi,2025-07,6.123345352273051
Tamil Nadu,Kallakurichi,2025-08,12.129843324395026
Tamil Nadu,Kallakurichi,2025-09,11.866166206811409
Tamil Nadu,Kallakurichi,2025-10,13.696306687390171
Tamil Nadu,Kallakurichi,2025-11,8.220657710925266
Tamil Nadu,Kallakurichi,2025-12,11.961214965098447
Tamil Nadu,Kallakurichi,NaT,13.382796086310648
Tamil Nadu,Kancheepuram,2025-01,68.12728398353123
Tamil Nadu,Kancheepuram,2025-02,27.64121768330499
Tamil Nadu,Kancheepuram,2025-03,21.05984587537434
Tamil Nadu,Kancheepuram,2025-04,14.71568763795359
Tamil Nadu,Kancheepuram,2025-05,6.7719863380426055
Tamil Nadu,Kancheepuram,2025-06,18.498145579368064
Tamil Nadu,Kancheepuram,2025-07,8.009808130964782
Tamil Nadu,Kancheepuram,2025-08,14.10291884795757
Tamil Nadu,Kancheepuram,2025-09,21.720955681220357
Tamil Nadu,Kancheepuram,2025-10,19.846009840064774
Tamil Nadu,Kancheepuram,2025-11,15.321090169122954
Tamil Nadu,Kancheepuram,2025-12,17.39395170283243
Tamil Nadu,Kancheepuram,NaT,16.229096760143985
Tamil Nadu,Kanchipuram,2025-01,2.1648428460661875
Tamil Nadu,Kanchipuram,NaT,11.039775429389465
Tamil Nadu,Kanniyakumari,2025-01,69.80034374942022
Tamil Nadu,Kanniyakumari,2025-02,33.475346645812095
Tamil Nadu,Kanniyakumari,2025-03,22.43080653718232
Tamil Nadu,Kanniyakumari,2025-04,16.420472946459757
Tamil Nadu,Kanniyakumari,2025-05,5.411049842282386
Tamil Nadu,Kanniyakumari,2025-06,20.284948385911587
Tamil Nadu,Kanniyakumari,2025-07,5.221886275977542
Tamil Nadu,Kanniyakumari,2025-08,19.34837100837239
Tamil Nadu,Kanniyakumari,2025-09,23.588327336803314
Tamil Nadu,Kanniyakumari,2025-10,22.5473357587304
Tamil Nadu,Kanniyakumari,2025-11,21.46238279510308
Tamil Nadu,Kanniyakumari,2025-12,21.8438845344531
Tamil Nadu,Kanniyakumari,NaT,17.73573578342012
Tamil Nadu,Kanyakumari,2025-01,60.5307593333842
Tamil Nadu,Kanyakumari,2025-02,29.43037566489181
Tamil Nadu,Kanyakumari,2025-03,23.703809193579374
Tamil Nadu,Kanyakumari,2025-04,13.256708253352913
Tamil Nadu,Kanyakumari,2025-06,18.530826691965267
Tamil Nadu,Kanyakumari,2025-08,18.71044534079314
Tamil Nadu,Kanyakumari,2025-09,20.935205679473405
Tamil Nadu,Kanyakumari,2025-10,19.889238823674873
Tamil Nadu,Kanyakumari,2025-11,16.59211309411015
Tamil Nadu,Kanyakumari,2025-12,20.253480145090798
Tamil Nadu,Kanyakumari,NaT,17.11187155342467
Tamil Nadu,Karur,2025-01,66.75105449037842
Tamil Nadu,Karur,2025-02,28.45034730103565
Tamil Nadu,Karur,2025-03,22.602415175973054
Tamil Nadu,Karur,2025-04,13.236432234686388
Tamil Nadu,Karur,2025-06,20.976192806366928
Tamil Nadu,Karur,2025-07,9.42858821475157
Tamil Nadu,Karur,2025-08,15.845170015448117
Tamil Nadu,Karur,2025-09,23.149208146563684
Tamil Nadu,Karur,2025-10,23.110189564600038
Tamil Nadu,Karur,2025-11,19.2326708632072
Tamil Nadu,Karur,2025-12,23.279709668668822
Tamil Nadu,Karur,NaT,19.54754353140971
Tamil Nadu,Krishnagiri,2025-01,69.79951427980099
Tamil Nadu,Krishnagiri,2025-02,29.714424589098524
Tamil Nadu,Krishnagiri,2025-03,26.541641917129997
Tamil Nadu,Krishnagiri,2025-04,12.440458372097494
Tamil Nadu,Krishnagiri,2025-05,11.432521404822765
Tamil Nadu,Krishnagiri,2025-06,20.11172930994954
Tamil Nadu,Krishnagiri,2025-07,8.074442249165907
Tamil Nadu,Krishnagiri,2025-08,17.6026350001621
Tamil Nadu,Krishnagiri,2025-09,22.09548731566275
Tamil Nadu,Krishnagiri,2025-10,19.019835689379406
Tamil Nadu,Krishnagiri,2025-11,19.8377835474668
Tamil Nadu,Krishnagiri,2025-12,20.496435239909133
Tamil Nadu,Krishnagiri,NaT,15.898274530172518
Tamil Nadu,Madurai,2025-01,69.62717172909375
Tamil Nadu,Madurai,2025-02,30.478620326344682
Tamil Nadu,Madurai,2025-03,23.391232051121218
Tamil Nadu,Madurai,2025-04,13.562548273159383
Tamil Nadu,Madurai,2025-05,11.08491460510188
Tamil Nadu,Madurai,2025-06,20.42697430778297
Tamil Nadu,Madurai,2025-07,10.164279689191513
Tamil Nadu,Madurai,2025-08,16.399782082187972
Tamil Nadu,Madurai,2025-09,19.636770812861727
Tamil Nadu,Madurai,2025-10,20.767147678793346
Tamil Nadu,Madurai,2025-11,16.27857207489369
Tamil Nadu,Madurai,2025-12,17.853087301777226
Tamil Nadu,Madurai,NaT,15.988590903026703
Tamil Nadu,Mayiladuthurai,2025-01,57.77239840975722
Tamil Nadu,Mayiladuthurai,2025-02,24.845219251031104
Tamil Nadu,Mayiladuthurai,2025-03,19.136946775814085
Tamil Nadu,Mayiladuthurai,2025-04,11.297926004604363
Tamil Nadu,Mayiladuthurai,2025-06,17.02623932810568
Tamil Nadu,Mayiladuthurai,2025-08,16.333058388714104
Tamil Nadu,Mayiladuthurai,2025-09,17.245361223241567
Tamil Nadu,Mayiladuthurai,2025-10,24.13843851261656
Tamil Nadu,Mayiladuthurai,2025-11,16.46867622050926
Tamil Nadu,Mayiladuthurai,2025-12,19.8441028529741
Tamil Nadu,Mayiladuthurai,NaT,15.094003341454277
Tamil Nadu,Nagapattinam,2025-01,70.40840440638623
Tamil Nadu,Nagapattinam,2025-02,29.633943672632913
Tamil Nadu,Nagapattinam,2025-03,20.96130094697401
Tamil Nadu,Nagapattinam,2025-04,11.507309145958923
Tamil Nadu,Nagapattinam,2025-05,5.451889990325539
Tamil Nadu,Nagapattinam,2025-06,16.68934626551096
Tamil Nadu,Nagapattinam,2025-07,9.019780447457482
Tamil Nadu,Nagapattinam,2025-08,13.949700386345262
Tamil Nadu,Nagapattinam,2025-09,19.333678731271625
Tamil Nadu,Nagapattinam,2025-10,17.616185028304
Tamil Nadu,Nagapattinam,2025-11,15.698291428048899
Tamil Nadu,Nagapattinam,2025-12,16.483161919076057
Tamil Nadu,Nagapattinam,NaT,15.400036627543889
Tamil Nadu,Namakkal,2025-01,68.34630641141759
Tamil Nadu,Namakkal,2025-02,26.84825338638203
Tamil Nadu,Namakkal,2025-03,21.667734584367537
Tamil Nadu,Namakkal,2025-04,12.924456061224687
Tamil Nadu,Namakkal,2025-05,5.598835236402334
Tamil Nadu,Namakkal,2025-06,17.671919145778546
Tamil Nadu,Namakkal,2025-08,17.690420321866853
Tamil Nadu,Namakkal,2025-09,22.237420382820034
Tamil Nadu,Namakkal,2025-10,23.418982676605907
Tamil Nadu,Namakkal,2025-11,18.545898692027567
Tamil Nadu,Namakkal,2025-12,22.450908532032745
Tamil Nadu,Namakkal,NaT,18.134679154857334
Tamil Nadu,Namakkal   *,NaT,5.481666160603195
Tamil Nadu,Perambalur,2025-01,72.36073370681208
Tamil Nadu,Perambalur,2025-02,33.5151684274103
Tamil Nadu,Perambalur,2025-03,27.719098016903807
Tamil Nadu,Perambalur,2025-04,10.533742944297414
Tamil Nadu,Perambalur,2025-05,10.358434728929431
Tamil Nadu,Perambalur,2025-06,20.068306553899227
Tamil Nadu,Perambalur,2025-07,10.19369520424073
Tamil Nadu,Perambalur,2025-08,20.97788182739822
Tamil Nadu,Perambalur,2025-09,23.491883940075752
Tamil Nadu,Perambalur,2025-10,25.58765058650987
Tamil Nadu,Perambalur,2025-11,21.50712014044552
Tamil Nadu,Perambalur,2025-12,25.239961651943055
Tamil Nadu,Perambalur,NaT,19.332548830250314
Tamil Nadu,Pudukkottai,2025-01,70.68120455359241
Tamil Nadu,Pudukkottai,2025-02,30.68899685099439
Tamil Nadu,Pudukkottai,2025-03,24.214011446708298
Tamil Nadu,Pudukkottai,2025-04,9.036231967994032
Tamil Nadu,Pudukkottai,2025-05,4.865754053634382
Tamil Nadu,Pudukkottai,2025-06,19.352693179953853
Tamil Nadu,Pudukkottai,2025-07,4.802725105705512
Tamil Nadu,Pudukkottai,2025-08,19.23522692575179
Tamil Nadu,Pudukkottai,2025-09,20.98990840978032
Tamil Nadu,Pudukkottai,2025-10,20.48688041246253
Tamil Nadu,Pudukkottai,2025-11,18.688316751750644
Tamil Nadu,Pudukkottai,2025-12,20.894889421292262
Tamil Nadu,Pudukkottai,NaT,17.21718542882769
Tamil Nadu,Ramanathapuram,2025-01,68.73633615048094
Tamil Nadu,Ramanathapuram,2025-02,30.359976156837103
Tamil Nadu,Ramanathapuram,2025-03,25.11006925340027
Tamil Nadu,Ramanathapuram,2025-04,12.17998223070681
Tamil Nadu,Ramanathapuram,2025-06,18.966456631812207
Tamil Nadu,Ramanathapuram,2025-07,6.386468392361348
Tamil Nadu,Ramanathapuram,2025-08,20.19155181958955
Tamil Nadu,Ramanathapuram,2025-09,23.490142652442845
Tamil Nadu,Ramanathapuram,2025-10,25.233800868953274
Tamil Nadu,Ramanathapuram,2025-11,16.338315520572564
Tamil Nadu,Ramanathapuram,2025-12,17.634866911611645
Tamil Nadu,Ramanathapuram,NaT,16.46708943571111
Tamil Nadu,Ranipet,2025-01,35.34295873979831
Tamil Nadu,Ranipet,2025-02,9.3651558953999
Tamil Nadu,Ranipet,2025-03,8.234046644641438
Tamil Nadu,Ranipet,2025-06,11.575807946361936
Tamil Nadu,Ranipet,2025-08,4.88920507931044
Tamil Nadu,Ranipet,2025-11,2.8008987945238646
Tamil Nadu,Ranipet,NaT,17.46830133748609
Tamil Nadu,Salem,2025-01,70.7001092170456
Tamil Nadu,Salem,2025-02,27.800268052947438
Tamil Nadu,Salem,2025-03,23.259389050433526
Tamil Nadu,Salem,2025-04,12.802427936590933
Tamil Nadu,Salem,2025-05,8.847103079056263
Tamil Nadu,Salem,2025-06,21.891198788181455
Tamil Nadu,Salem,2025-07,6.032542849962757
Tamil Nadu,Salem,2025-08,18.05580093162831
Tamil Nadu,Salem,2025-09,22.47406942397719
Tamil Nadu,Salem,2025-10,20.69703559735101
Tamil Nadu,Salem,2025-11,18.39708514330698
Tamil Nadu,Salem,2025-12,20.878234717918495
Tamil Nadu,Salem,NaT,16.41527199723161
Tamil Nadu,Sivaganga,2025-01,68.51785714696753
Tamil Nadu,Sivaganga,2025-02,29.05003813606426
Tamil Nadu,Sivaganga,2025-03,29.115657986346328
Tamil Nadu,Sivaganga,2025-04,13.929214661166014
Tamil Nadu,Sivaganga,2025-06,20.115099824974905
Tamil Nadu,Sivaganga,2025-07,6.6079671256177255
Tamil Nadu,Sivaganga,2025-08,21.719517936348346
Tamil Nadu,Sivaganga,2025-09,22.135304263083466
Tamil Nadu,Sivaganga,2025-10,23.633693249250015
Tamil Nadu,Sivaganga,2025-11,18.309672300013084
Tamil Nadu,Sivaganga,2025-12,21.151396273915672
Tamil Nadu,Sivaganga,NaT,16.60150269706139
Tamil Nadu,Tenkasi,2025-01,58.93123009592253
Tamil Nadu,Tenkasi,2025-02,19.553957684759798
Tamil Nadu,Tenkasi,2025-03,15.792963269982993
Tamil Nadu,Tenkasi,2025-04,16.251512437328913
Tamil Nadu,Tenkasi,2025-05,4.276487013759274
Tamil Nadu,Tenkasi,2025-06,16.851383528700797
Tamil Nadu,Tenkasi,2025-07,5.460771182148337
Tamil Nadu,Tenkasi,2025-08,17.857681079605662
Tamil Nadu,Tenkasi,2025-09,20.437949357810098
Tamil Nadu,Tenkasi,2025-10,21.104944614518377
Tamil Nadu,Tenkasi,2025-11,16.03177575740987
Tamil Nadu,Tenkasi,2025-12,16.777904153288283
Tamil Nadu,Tenkasi,NaT,17.140461451155836
Tamil Nadu,Thanjavur,2025-01,71.08999160478803
Tamil Nadu,Thanjavur,2025-02,28.463725908432405
Tamil Nadu,Thanjavur,2025-03,25.08939512616396
Tamil Nadu,Thanjavur,2025-04,13.119548812037928
Tamil Nadu,Thanjavur,2025-05,5.842951734121908
Tamil Nadu,Thanjavur,2025-06,16.71131092796714
Tamil Nadu,Thanjavur,2025-07,9.56610368545447
Tamil Nadu,Thanjavur,2025-08,19.971679133612113
Tamil Nadu,Thanjavur,2025-09,20.98794582699482
Tamil Nadu,Thanjavur,2025-10,17.844838121767108
Tamil Nadu,Thanjavur,2025-11,19.300269880908846
Tamil Nadu,Thanjavur,2025-12,18.143496298868527
Tamil Nadu,Thanjavur,NaT,16.682318137687194
Tamil Nadu,The Nilgiris,2025-01,70.49535342710662
Tamil Nadu,The Nilgiris,2025-02,30.196127372539426
Tamil Nadu,The Nilgiris,2025-03,26.441802993279055
Tamil Nadu,The Nilgiris,2025-04,14.17551035617312
Tamil Nadu,The Nilgiris,2025-06,17.45045924044628
Tamil Nadu,The Nilgiris,2025-07,7.572543181424885
Tamil Nadu,The Nilgiris,2025-08,19.20323477654295
Tamil Nadu,The Nilgiris,2025-09,23.631891973364617
Tamil Nadu,The Nilgiris,2025-10,18.083844325571484
Tamil Nadu,The Nilgiris,2025-11,19.544884853926437
Tamil Nadu,The Nilgiris,2025-12,18.11597086114947
Tamil Nadu,The Nilgiris,NaT,15.995202803353347
Tamil Nadu,Theni,2025-01,71.2613171699172
Tamil Nadu,Theni,2025-02,27.727691591193498
Tamil Nadu,Theni,2025-03,24.98787638302285
Tamil Nadu,Theni,2025-04,14.097361830345017
Tamil Nadu,Theni,2025-05,6.1817368113546305
Tamil Nadu,Theni,2025-06,16.923413083052537
Tamil Nadu,Theni,2025-07,4.750957471599509
Tamil Nadu,Theni,2025-08,16.35667008103229
Tamil Nadu,Theni,2025-09,22.429813962511226
Tamil Nadu,Theni,2025-10,18.613325371012913
Tamil Nadu,Theni,2025-11,17.925663248929794
Tamil Nadu,Theni,2025-12,14.561139959239666
Tamil Nadu,Theni,NaT,15.949526559675279
Tamil Nadu,Thiruvallur,2025-01,60.52304037979024
Tamil Nadu,Thiruvallur,2025-02,23.47619229064742
Tamil Nadu,Thiruvallur,2025-03,25.210228510111126
Tamil Nadu,Thiruvallur,2025-04,13.940345496749444
Tamil Nadu,Thiruvallur,2025-06,19.596295835859095
Tamil Nadu,Thiruvallur,2025-08,16.428406584774585
Tamil Nadu,Thiruvallur,2025-09,23.414155817807178
Tamil Nadu,Thiruvallur,2025-10,17.32265551327935
Tamil Nadu,Thiruvallur,2025-11,18.3492236791411
Tamil Nadu,Thiruvallur,2025-12,14.571042804683756
Tamil Nadu,Thiruvallur,NaT,21.17824666820796
Tamil Nadu,Thiruvarur,2025-01,69.34431789157203
Tamil Nadu,Thiruvarur,2025-02,27.81472773687945
Tamil Nadu,Thiruvarur,2025-03,23.093828668464
Tamil Nadu,Thiruvarur,2025-04,10.72881941775248
Tamil Nadu,Thiruvarur,2025-05,5.30610470633057
Tamil Nadu,Thiruvarur,2025-06,16.661511516139523
Tamil Nadu,Thiruvarur,2025-07,6.7812026500130544
Tamil Nadu,Thiruvarur,2025-08,18.34400929007026
Tamil Nadu,Thiruvarur,2025-09,20.553227105634274
Tamil Nadu,Thiruvarur,2025-10,17.680854921315724
Tamil Nadu,Thiruvarur,2025-11,18.987290526928017
Tamil Nadu,Thiruvarur,2025-12,15.650645429474897
Tamil Nadu,Thiruvarur,NaT,15.172652949931361
Tamil Nadu,Thoothukkudi,2025-01,72.82384188202526
Tamil Nadu,Thoothukkudi,2025-02,28.316642604020366
Tamil Nadu,Thoothukkudi,2025-03,25.39337999301495
Tamil Nadu,Thoothukkudi,2025-04,15.973779847500365
Tamil Nadu,Thoothukkudi,2025-05,4.616414134724948
Tamil Nadu,Thoothukkudi,2025-06,17.592376737280752
Tamil Nadu,Thoothukkudi,2025-07,4.988323051120879
Tamil Nadu,Thoothukkudi,2025-08,16.775746913731982
Tamil Nadu,Thoothukkudi,2025-09,21.21889825886416
Tamil Nadu,Thoothukkudi,2025-10,18.855559443355354
Tamil Nadu,Thoothukkudi,2025-11,16.60472511423733
Tamil Nadu,Thoothukkudi,2025-12,19.747144904876027
Tamil Nadu,Thoothukkudi,NaT,16.11698431353254
Tamil Nadu,Tiruchirappalli,2025-01,71.68392774752618
Tamil Nadu,Tiruchirappalli,2025-02,32.79892600451652
Tamil Nadu,Tiruchirappalli,2025-03,23.13285710730659
Tamil Nadu,Tiruchirappalli,2025-04,16.708236938481107
Tamil Nadu,Tiruchirappalli,2025-05,6.616635872439189
Tamil Nadu,Tiruchirappalli,2025-06,20.91704221087216
Tamil Nadu,Tiruchirappalli,2025-07,9.680778226412729
Tamil Nadu,Tiruchirappalli,2025-08,17.85166333701486
Tamil Nadu,Tiruchirappalli,2025-09,24.097661142820584
Tamil Nadu,Tiruchirappalli,2025-10,20.947898622170666
Tamil Nadu,Tiruchirappalli,2025-11,19.161057345754177
Tamil Nadu,Tiruchirappalli,2025-12,20.4139512020105
Tamil Nadu,Tiruchirappalli,NaT,17.41744012454307
Tamil Nadu,Tirunelveli,2025-01,70.8106559993782
Tamil Nadu,Tirunelveli,2025-02,35.1331484234425
Tamil Nadu,Tirunelveli,2025-03,27.625421749747225
Tamil Nadu,Tirunelveli,2025-04,17.138701033078387
Tamil Nadu,Tirunelveli,2025-05,4.595569461659772
Tamil Nadu,Tirunelveli,2025-06,21.68800549579957
Tamil Nadu,Tirunelveli,2025-07,5.655201438056326
Tamil Nadu,Tirunelveli,2025-08,20.871025153292187
Tamil Nadu,Tirunelveli,2025-09,23.470110986839654
Tamil Nadu,Tirunelveli,2025-10,21.08074698654659
Tamil Nadu,Tirunelveli,2025-11,18.895527113224922
Tamil Nadu,Tirunelveli,2025-12,20.19138289905836
Tamil Nadu,Tirunelveli,NaT,18.341888115385245
Tamil Nadu,Tirupathur,2025-08,2.3788787481163536
Tamil Nadu,Tirupathur,2025-12,3.4831091570948893
Tamil Nadu,Tirupathur,NaT,15.666229149434644
Tamil Nadu,Tirupattur,2025-01,62.38183630446647
Tamil Nadu,Tirupattur,2025-02,24.618778086951732
Tamil Nadu,Tirupattur,2025-03,20.025972545920208
Tamil Nadu,Tirupattur,2025-04,8.74629308783979
Tamil Nadu,Tirupattur,2025-06,11.324387748281769
Tamil Nadu,Tirupattur,2025-08,13.763644493312457
Tamil Nadu,Tirupattur,2025-09,15.348550061649135
Tamil Nadu,Tirupattur,2025-10,16.31321614218668
Tamil Nadu,Tirupattur,2025-11,12.071222341785367
Tamil Nadu,Tirupattur,2025-12,15.777261541907563
Tamil Nadu,Tirupattur,NaT,11.454135668753217
Tamil Nadu,Tiruppur,2025-01,66.8127340673147
Tamil Nadu,Tiruppur,2025-02,34.197066555584314
Tamil Nadu,Tiruppur,2025-03,23.881288807736798
Tamil Nadu,Tiruppur,2025-04,16.50101275843737
Tamil Nadu,Tiruppur,2025-06,20.840327641275394
Tamil Nadu,Tiruppur,2025-07,4.7503781747074045
Tamil Nadu,Tiruppur,2025-08,15.210005371445703
Tamil Nadu,Tiruppur,2025-09,21.61333462032281
Tamil Nadu,Tiruppur,2025-10,16.656218770986683
Tamil Nadu,Tiruppur,2025-11,18.146430783479175
Tamil Nadu,Tiruppur,2025-12,18.78140809822795
Tamil Nadu,Tiruppur,NaT,16.206941014641348
Tamil Nadu,Tiruvallur,2025-01,68.72576882653931
Tamil Nadu,Tiruvallur,2025-02,31.926527538821762
Tamil Nadu,Tiruvallur,2025-03,24.281863938899765
Tamil Nadu,Tiruvallur,2025-04,13.556543910231492
Tamil Nadu,Tiruvallur,2025-05,9.507135325946138
Tamil Nadu,Tiruvallur,2025-06,22.22472940451015
Tamil Nadu,Tiruvallur,2025-07,11.496288917145717
Tamil Nadu,Tiruvallur,2025-08,15.627180087901296
Tamil Nadu,Tiruvallur,2025-09,22.298045456067076
Tamil Nadu,Tiruvallur,2025-10,17.663791759368635
Tamil Nadu,Tiruvallur,2025-11,18.473829939705265
Tamil Nadu,Tiruvallur,2025-12,17.940296406415673
Tamil Nadu,Tiruvallur,NaT,16.2560774739288
Tamil Nadu,Tiruvannamalai,2025-01,71.11106091239901
Tamil Nadu,Tiruvannamalai,2025-02,31.039398646529882
Tamil Nadu,Tiruvannamalai,2025-03,27.71628959511984
Tamil Nadu,Tiruvannamalai,2025-04,13.390376179330286
Tamil Nadu,Tiruvannamalai,2025-05,5.294591309189743
Tamil Nadu,Tiruvannamalai,2025-06,19.59602980520803
Tamil Nadu,Tiruvannamalai,2025-07,5.794717852165861
Tamil Nadu,Tiruvannamalai,2025-08,15.940978803451307
Tamil Nadu,Tiruvannamalai,2025-09,18.773147185525172
Tamil Nadu,Tiruvannamalai,2025-10,15.616415326694582
Tamil Nadu,Tiruvannamalai,2025-11,18.99465057960466
Tamil Nadu,Tiruvannamalai,2025-12,18.479039445153663
Tamil Nadu,Tiruvannamalai,NaT,14.922434233300175
Tamil Nadu,Tiruvarur,NaT,5.481666160603195
Tamil Nadu,Tuticorin,2025-02,5.481666160603195
Tamil Nadu,Vellore,2025-01,67.17426680068729
Tamil Nadu,Vellore,2025-02,30.57747638430867
Tamil Nadu,Vellore,2025-03,24.155283101495865
Tamil Nadu,Vellore,2025-04,11.899324964961323
Tamil Nadu,Vellore,2025-06,19.106024176877785
Tamil Nadu,Vellore,2025-07,4.90805777329911
Tamil Nadu,Vellore,2025-08,16.544050998909068
Tamil Nadu,Vellore,2025-09,19.763463772467667
Tamil Nadu,Vellore,2025-10,19.175728666397866
Tamil Nadu,Vellore,2025-11,17.712929760546377
Tamil Nadu,Vellore,2025-12,18.849844077289063
